user_id,article_id,time_spent_cleaned
32883,234269,57.9
32883,336221,47.400000000000006
32883,239858,48.9
32883,235870,48.9
33006,208237,78.3
34016,234269,57.9
34016,235870,48.9
34043,234698,54.900000000000006
34048,234269,57.9
34048,352902,83.7
34048,84074,58.8
34048,84044,50.4
34048,58333,50.1
34263,234269,57.9
34263,234698,54.900000000000006
34263,277491,59.1
34263,214376,70.5
34263,95716,66.60000000000001
34263,235616,66.0
35037,234269,57.9
35123,234269,57.9
35123,235616,66.0
35123,289090,76.5
35123,234698,54.900000000000006
35123,336221,47.400000000000006
35123,95716,66.60000000000001
35123,10630,55.5
35123,59681,47.1
35123,96106,64.2
35123,194300,60.6
35123,194935,65.1
35631,95716,66.60000000000001
35631,288457,73.8
35631,234269,57.9
35631,96214,72.30000000000001
35631,95519,52.2
37233,234269,57.9
37518,234269,57.9
38607,314424,70.8
39963,234269,57.9
39963,235616,66.0
40572,234269,57.9
40836,234269,57.9
41230,336221,47.400000000000006
41353,234269,57.9
41539,208237,78.3
41610,74563,72.0
42315,352902,83.7
44141,234269,57.9
44364,235616,66.0
44364,234698,54.900000000000006
44849,234269,57.9
45491,59681,47.1
45762,58565,69.3
45937,207963,55.2
47798,95900,45.9
47798,95519,52.2
47798,96106,64.2
47926,234269,57.9
47926,235870,48.9
50219,209156,64.80000000000001
50559,234269,57.9
50559,235616,66.0
51775,336220,47.400000000000006
51931,207963,55.2
56719,207963,55.2
58058,65768,52.5
58290,208237,78.3
58290,235616,66.0
58290,289090,76.5
58290,96106,64.2
58290,96214,72.30000000000001
58368,65992,68.7
58368,336787,51.0
58368,337728,70.8
58459,234269,57.9
59942,289090,76.5
61227,234269,57.9
61352,234269,57.9
61681,234269,57.9
61681,235524,63.9
61681,235616,66.0
61681,158794,64.80000000000001
61882,235616,66.0
62258,234269,57.9
62317,208237,78.3
62317,207848,59.7
63342,277491,59.1
63342,234267,69.3
64433,207848,59.7
64733,336221,47.400000000000006
64765,235616,66.0
65440,289090,76.5
65990,234698,54.900000000000006
66631,234269,57.9
67046,234269,57.9
67046,289090,76.5
68426,234269,57.9
68426,289090,76.5
68559,63307,48.0
68559,96359,53.4
68559,203199,64.5
68559,96106,64.2
72342,235616,66.0
72342,289090,76.5
73184,207848,59.7
73701,158794,64.80000000000001
73701,235616,66.0
74008,207848,59.7
74008,234269,57.9
75158,234269,57.9
75158,207848,59.7
75281,234269,57.9
75281,208237,78.3
75496,234269,57.9
75496,118744,82.2
75801,234269,57.9
75905,234269,57.9
75905,336221,47.400000000000006
76282,234269,57.9
76282,234698,54.900000000000006
76282,70091,64.80000000000001
76530,234269,57.9
76530,207848,59.7
76530,207963,55.2
76530,208237,78.3
79990,163279,77.69999999999999
80133,208237,78.3
80411,234269,57.9
80411,289090,76.5
80758,202330,45.0
80798,234269,57.9
81251,235616,66.0
81404,336221,47.400000000000006
82117,234269,57.9
82117,160142,69.6
82251,156964,40.5
82251,234269,0.0
82251,156964,40.5
82251,336221,47.400000000000006
82669,207963,55.2
82669,208237,78.3
83863,234698,54.900000000000006
83863,315105,34.5
83863,95716,66.60000000000001
83863,277491,59.1
84152,208237,78.3
84152,235616,66.0
85603,234269,57.9
86616,234269,57.9
87172,234269,57.9
87172,208237,78.3
89034,234698,54.900000000000006
89034,234269,57.9
89204,234269,57.9
89497,352902,83.7
90490,289090,76.5
90519,235616,66.0
91146,58333,50.1
91146,59681,47.1
91146,58261,59.1
91146,59033,40.2
91146,58537,38.1
92281,351536,75.3
92281,351351,56.7
92560,352902,83.7
92560,234269,57.9
92891,207963,55.2
94544,234698,54.900000000000006
94848,208237,78.3
96303,235616,66.0
96303,289090,76.5
96439,289090,76.5
98369,289090,76.5
98369,234698,54.900000000000006
98458,235616,66.0
99068,234269,57.9
99145,234269,57.9
99145,235524,63.9
99145,336221,47.400000000000006
99145,235616,66.0
99145,59681,47.1
99145,236446,66.3
99145,96560,52.2
99145,194300,60.6
99145,95716,66.60000000000001
99145,258020,63.6
99145,184091,53.4
99145,96214,72.30000000000001
99145,5113,49.2
99145,5107,55.2
99145,124546,54.900000000000006
99145,124716,69.9
99145,242596,56.4
99145,186819,34.5
99145,186627,47.1
99145,195417,61.2
99145,3913,60.6
99264,289090,76.5
99331,234269,57.9
99331,234267,69.3
99331,107208,43.8
99331,277491,59.1
99331,289090,76.5
99331,336220,47.400000000000006
99331,128707,63.3
100448,352902,83.7
101286,234269,57.9
101286,289090,76.5
101286,235616,66.0
101286,161191,85.5
101286,207848,59.7
101286,208032,76.5
101500,234269,57.9
101500,235616,66.0
101500,235824,63.0
101500,236207,59.7
101649,234269,57.9
101867,235616,66.0
102762,234698,54.900000000000006
103058,289090,76.5
103210,289090,76.5
103640,234269,57.9
103640,300710,60.3
103640,42770,73.2
103640,42960,70.19999999999999
103640,42609,82.5
103640,42815,62.1
103640,42226,52.2
103640,42571,71.0
103640,42589,98.4
103640,42298,57.3
103857,234269,57.9
104285,235616,66.0
105362,234269,57.9
105791,234698,54.900000000000006
105969,202330,45.0
105969,208032,76.5
107749,234269,57.9
107876,336223,36.6
107876,234269,57.9
107957,289090,76.5
109544,289090,76.5
109586,234269,57.9
110578,202330,45.0
111674,277491,59.1
111695,336221,47.400000000000006
111695,234698,54.900000000000006
116197,235616,66.0
120352,207848,59.7
123925,58565,69.3
125184,283272,45.9
129250,234269,57.9
129974,207848,59.7
131362,207963,55.2
131362,208531,71.10000000000001
133681,207848,59.7
134416,235616,66.0
135981,118444,72.9
135981,234269,57.9
135981,288482,47.7
135981,289090,76.5
137649,234269,57.9
138152,289090,76.5
138152,234269,57.9
138345,235616,66.0
142843,208531,71.10000000000001
142843,234269,57.9
142929,234269,57.9
144765,202330,45.0
144765,234269,57.9
144765,336221,47.400000000000006
144765,208531,71.10000000000001
144765,203219,61.8
145030,235616,66.0
145463,234269,57.9
145463,207963,55.2
146080,73303,75.3
146080,336221,47.400000000000006
146387,234269,57.9
146576,207848,59.7
146576,235616,66.0
147028,202651,56.7
147028,234269,57.9
147028,336220,47.400000000000006
147028,96214,72.30000000000001
147028,218330,61.2
147081,208237,78.3
147650,202330,45.0
148026,84835,65.7
148026,352902,83.7
148026,95716,66.60000000000001
148035,235616,66.0
148035,226063,59.4
149863,234269,57.9
149994,336221,47.400000000000006
151238,234269,57.9
151624,289090,76.5
152319,289090,76.5
152388,234269,57.9
153069,208237,78.3
153069,234269,57.9
153090,234269,57.9
153142,235616,66.0
153240,304492,83.39999999999999
154475,235616,66.0
157478,289090,76.5
157478,234269,57.9
158200,235616,66.0
162083,204939,87.9
162121,300082,85.5
162147,234269,57.9
163888,32082,59.4
166527,234269,57.9
166572,234269,57.9
168298,289090,76.5
168298,234269,57.9
168575,208237,78.3
169463,336223,36.6
169557,234269,57.9
169820,234698,54.900000000000006
170476,234269,57.9
170476,352902,83.7
170540,336220,47.400000000000006
170865,50685,69.0
172360,336221,47.400000000000006
172994,207848,59.7
173253,234269,57.9
173486,289090,76.5
173486,289186,66.3
176707,234269,57.9
176707,352902,83.7
176707,336221,47.400000000000006
176707,214784,55.5
176707,194645,39.900000000000006
176707,59681,47.1
178521,235616,66.0
180867,234269,57.9
181569,336223,36.6
181569,288482,47.7
181569,336220,47.400000000000006
183123,288457,73.8
187324,234269,57.9
189695,234269,57.9
189695,235524,63.9
189695,234442,44.4
189695,59681,47.1
189785,234269,57.9
190945,336381,54.3
191307,337187,49.2
192036,234269,57.9
192084,234269,57.9
192984,235616,66.0
192984,95716,66.60000000000001
192984,59681,47.1
193013,277491,59.1
193386,234269,57.9
194170,234269,57.9
195427,234269,57.9
196905,161191,85.5
200641,234269,57.9
200641,234698,54.900000000000006
202801,234269,57.9
205670,207963,55.2
207456,207963,55.2
209116,277491,59.1
209274,234269,57.9
209274,289090,76.5
209274,234698,54.900000000000006
209274,336221,47.400000000000006
209274,95716,66.60000000000001
209274,235870,48.9
209274,315105,34.5
209371,234269,57.9
209371,235616,66.0
209694,289090,76.5
209724,336221,47.400000000000006
209856,234269,57.9
209856,336221,47.400000000000006
210297,234269,57.9
210308,161868,91.2
210546,136842,45.6
211718,289090,76.5
212216,234269,57.9
212658,74719,52.8
214077,289090,76.5
214820,234269,57.9
215446,235616,66.0
216090,235616,66.0
221895,234269,57.9
225347,234269,57.9
225347,208237,78.3
225347,289090,76.5
225347,352902,83.7
225347,160142,69.6
225347,336220,47.400000000000006
225347,283272,45.9
227384,234269,57.9
227384,352902,83.7
228097,234269,57.9
228097,234698,54.900000000000006
228097,336221,47.400000000000006
228852,235616,66.0
231767,235616,66.0
233714,234698,54.900000000000006
233714,95716,66.60000000000001
234015,208237,78.3
234015,235616,66.0
234302,234269,57.9
234302,95716,66.60000000000001
234498,235616,66.0
234498,289090,76.5
236100,235616,66.0
237017,234269,57.9
237346,235616,66.0
237346,234269,57.9
238960,235616,66.0
242138,234269,57.9
244100,234269,57.9
246663,277491,59.1
248906,234269,57.9
251986,208531,71.10000000000001
252174,183566,66.9
252174,235616,66.0
252174,336221,47.400000000000006
252174,289090,76.5
252174,234269,57.9
252174,361742,51.6
252209,234269,57.9
252209,234698,54.900000000000006
252965,234269,57.9
252965,336221,47.400000000000006
253058,235616,66.0
253370,207848,59.7
254156,235616,66.0
254750,234269,57.9
255653,234698,54.900000000000006
255774,234269,57.9
255774,208237,78.3
255774,207963,55.2
256363,234698,54.900000000000006
256543,336221,47.400000000000006
257682,234269,57.9
268186,234269,57.9
269470,47718,47.400000000000006
269470,315105,34.5
269470,234698,54.900000000000006
269470,235870,48.9
269545,288482,47.7
269714,208237,78.3
269723,207963,55.2
269723,208237,78.3
269723,235616,66.0
269723,234269,57.9
269723,209156,64.80000000000001
269723,208233,75.0
269755,289090,76.5
269755,95716,66.60000000000001
269755,336221,47.400000000000006
269766,234269,57.9
269772,32082,59.4
269775,234269,57.9
269800,234269,57.9
269801,234269,57.9
269801,235616,66.0
269801,289090,76.5
269804,235870,48.9
269809,235870,48.9
269812,234269,57.9
269815,234698,54.900000000000006
269819,289090,76.5
269823,235616,66.0
269842,207848,59.7
269845,234269,57.9
269849,327984,79.5
269871,235616,66.0
269880,234269,57.9
269885,234698,54.900000000000006
269885,235870,48.9
269885,214631,58.2
269885,184091,53.4
269913,207848,59.7
269928,234269,57.9
269931,289090,76.5
269933,234269,57.9
269953,336221,47.400000000000006
269971,235616,66.0
269972,234269,57.9
269972,32082,59.4
269972,289090,76.5
269977,235616,66.0
269988,207848,59.7
269988,234269,57.9
269991,234269,57.9
269991,208237,78.3
269994,289090,76.5
270007,234269,57.9
270019,277491,59.1
270045,234269,57.9
270058,234269,57.9
270059,289090,76.5
270078,289090,76.5
270085,234269,57.9
270108,235616,66.0
270112,235616,66.0
270113,234269,57.9
270113,336221,47.400000000000006
270116,161191,85.5
270120,289090,76.5
270121,234269,57.9
270147,336221,47.400000000000006
270148,235616,66.0
270154,234269,57.9
270154,288457,73.8
270155,234269,57.9
270156,208237,78.3
270158,32082,59.4
270168,234269,57.9
270178,235616,66.0
270183,234269,57.9
270183,235616,66.0
270202,202330,45.0
270202,158794,64.80000000000001
270219,289090,76.5
270237,234269,57.9
270237,336787,51.0
270254,289090,76.5
270254,288373,95.4
270254,288743,68.7
270291,289090,76.5
270305,234269,57.9
270308,235616,66.0
270317,289090,76.5
270328,234269,57.9
270328,207848,59.7
270328,235616,66.0
270332,234269,57.9
270344,234269,57.9
270347,234269,57.9
270349,234269,57.9
270366,289090,76.5
270372,57962,57.3
270379,234269,57.9
270379,336221,47.400000000000006
270383,234269,57.9
270409,336220,47.400000000000006
270415,234698,54.900000000000006
270415,234269,57.9
270415,208032,76.5
270415,206861,77.1
270426,234269,57.9
270429,174714,85.19999999999999
270443,207848,59.7
270448,289090,76.5
270448,234698,54.900000000000006
270457,289090,76.5
270457,336220,47.400000000000006
270461,107156,50.1
270461,106784,41.7
270464,234269,57.9
270469,161517,59.1
270469,42960,70.19999999999999
270469,29953,52.5
270477,95716,66.60000000000001
270523,234698,54.900000000000006
270523,95716,66.60000000000001
270523,336221,47.400000000000006
270541,42770,73.2
270543,234269,57.9
270544,234269,57.9
270544,207963,55.2
270552,235616,66.0
172,234269,57.9
314,289090,76.5
314,261760,46.5
384,234269,57.9
890,234269,57.9
920,234269,57.9
1070,161191,85.5
1070,207963,55.2
1070,42223,55.8
1070,158794,64.80000000000001
1070,156052,62.7
1070,42770,73.2
1538,208032,76.5
2140,207848,59.7
2140,202626,7.800000000000001
2188,234269,57.9
2685,234269,57.9
2685,289090,76.5
3523,214784,55.5
3551,277491,59.1
3887,234269,57.9
3887,336221,0.0
3887,234267,69.3
3887,277491,59.1
3887,289090,76.5
4585,234698,54.900000000000006
4585,156964,40.5
4585,214784,55.5
4585,214296,63.3
4585,15209,55.5
4585,15146,60.89999999999999
4585,16458,87.0
5077,289090,76.5
5323,289090,76.5
5462,234269,57.9
6048,158794,64.80000000000001
6500,96106,64.2
6500,96214,72.30000000000001
6593,206861,77.1
6674,234269,57.9
7355,289090,76.5
7742,59057,57.3
8214,289090,76.5
8498,234267,69.3
8498,289090,76.5
8509,336220,47.400000000000006
8538,234269,57.9
9036,234269,57.9
9057,352902,83.7
9082,235616,66.0
10288,234269,57.9
10288,289090,76.5
10324,352902,83.7
10324,284323,48.3
11098,214784,55.5
11098,158794,64.80000000000001
11310,336220,47.400000000000006
11310,289090,76.5
11310,58565,69.3
11376,352902,83.7
11501,202330,45.0
11501,65992,68.7
11672,336221,47.400000000000006
11710,161191,85.5
11710,207963,55.2
11710,65992,68.7
11710,300082,85.5
12245,234269,57.9
12465,289090,76.5
12465,235870,48.9
12509,234269,57.9
12509,277491,59.1
13242,235616,66.0
13471,336787,51.0
13471,336220,47.400000000000006
13605,234269,57.9
13605,289090,76.5
13605,315105,34.5
13605,214474,21.9
13605,190999,48.0
13750,234269,57.9
13750,235524,63.9
13750,194300,60.6
13914,160142,69.6
13914,289090,76.5
13914,315105,34.5
15396,277491,59.1
15619,234269,57.9
15821,336223,36.6
16529,336220,47.400000000000006
16658,234269,57.9
16658,336220,47.400000000000006
16658,235870,48.9
16659,277491,59.1
16659,289090,76.5
16700,336220,47.400000000000006
17327,336220,47.400000000000006
17327,215693,50.4
18346,336220,47.400000000000006
18838,234269,57.9
18838,336220,47.400000000000006
19233,234269,57.9
19233,235616,66.0
19233,234267,69.3
19233,59681,47.1
19233,308538,58.2
19233,5252,49.2
19313,289090,76.5
19402,234269,57.9
19765,336220,47.400000000000006
19953,234267,69.3
20061,336220,47.400000000000006
20106,234267,69.3
20665,336221,47.400000000000006
21005,234267,69.3
21164,42226,52.2
21164,202330,45.0
21587,234267,69.3
21587,352902,83.7
21587,235616,66.0
21587,87211,38.4
21688,336220,47.400000000000006
21890,336220,47.400000000000006
21963,336220,47.400000000000006
22542,234698,54.900000000000006
22542,42959,63.6
22542,352902,83.7
22542,250033,47.1
22590,161191,85.5
22590,162663,67.5
22983,235616,66.0
22983,336220,47.400000000000006
22983,289090,0.0
22983,336220,47.400000000000006
23266,362879,54.6
23361,234269,57.9
23687,234269,57.9
23687,336221,47.400000000000006
24095,234267,69.3
24095,336221,47.400000000000006
24515,234269,57.9
24608,214784,55.5
24616,336220,47.400000000000006
24646,234269,57.9
24646,336220,47.400000000000006
25842,234269,57.9
25842,330948,56.1
25868,336220,47.400000000000006
26203,234269,57.9
26282,207848,59.7
26586,160142,69.6
26586,234269,0.0
26586,234267,69.3
26586,336220,47.400000000000006
26691,234269,57.9
27811,289090,76.5
28043,235870,48.9
28149,234267,69.3
28403,234269,57.9
28403,234698,0.0
28403,363886,61.8
28403,234269,57.9
28403,128707,63.3
28403,127123,53.4
28486,336220,47.400000000000006
28486,160142,69.6
28486,289090,76.5
28847,234269,57.9
29163,207848,59.7
29163,289090,76.5
29609,336220,47.400000000000006
30068,234269,57.9
30068,352902,83.7
30077,234269,57.9
30077,289090,76.5
30077,336220,47.400000000000006
30077,160142,69.6
30077,235616,66.0
30228,234269,57.9
30228,235870,48.9
30706,234269,57.9
30706,234698,54.900000000000006
30706,336221,47.400000000000006
30706,235870,48.9
30706,59681,47.1
30706,214631,58.2
30706,95716,66.60000000000001
30706,111275,57.6
30706,332390,65.1
30706,264170,49.8
31344,234269,57.9
31344,289090,76.5
31344,336220,47.400000000000006
31630,235616,66.0
32287,207963,55.2
32781,207848,59.7
32781,235616,66.0
32781,29953,52.5
32781,336221,47.400000000000006
34125,234269,57.9
34125,234698,54.900000000000006
34288,234269,57.9
34288,234698,54.900000000000006
34288,336221,47.400000000000006
34288,95716,66.60000000000001
35269,235616,66.0
35488,160142,69.6
36164,234267,69.3
36620,312398,53.7
37072,336220,47.400000000000006
37169,235870,48.9
37169,95716,66.60000000000001
37169,215693,50.4
37169,288741,64.80000000000001
37730,277491,59.1
37968,336220,47.400000000000006
38258,234269,57.9
38679,234269,57.9
38696,353445,64.5
38696,352983,60.89999999999999
38696,277491,59.1
38696,289090,76.5
39179,207397,83.7
39281,277491,59.1
39281,234269,57.9
39408,234698,54.900000000000006
39523,234269,57.9
39523,207848,59.7
39523,235616,66.0
39935,234698,54.900000000000006
39935,336221,47.400000000000006
39935,235870,48.9
39935,234269,57.9
40532,234269,57.9
40532,336220,47.400000000000006
40532,336221,47.400000000000006
40645,289090,76.5
41137,235616,66.0
41137,236781,57.6
41137,156964,40.5
41137,140524,50.4
42841,234269,57.9
42841,162787,87.9
42870,336220,47.400000000000006
43018,336220,47.400000000000006
43018,123832,63.0
43018,285097,36.6
43940,277491,59.1
44094,234269,57.9
44094,289090,76.5
46571,234269,57.9
46571,59681,47.1
46601,235616,66.0
47093,234267,69.3
54462,336220,47.400000000000006
57598,234269,57.9
57598,289090,76.5
57809,235616,66.0
59280,161191,85.5
59280,162787,87.9
59280,160142,69.6
60289,336221,47.400000000000006
61502,235870,48.9
61502,336221,47.400000000000006
62111,234269,57.9
62111,235616,66.0
63006,234267,69.3
63736,234269,57.9
63736,235524,63.9
63736,235616,66.0
63763,234698,54.900000000000006
63763,95716,66.60000000000001
66183,289090,76.5
70617,235616,66.0
70617,336221,47.400000000000006
70617,234698,54.900000000000006
71052,336220,47.400000000000006
71770,234813,66.3
72615,289090,76.5
73038,289090,76.5
74741,277491,59.1
76175,336499,59.7
78774,234269,57.9
79898,299072,46.8
81061,206861,77.1
83345,96214,72.30000000000001
83345,97567,64.80000000000001
83345,299101,62.400000000000006
83345,48109,55.2
83345,271770,50.4
83345,207963,55.2
83345,357805,50.7
83345,31068,63.3
83345,161517,59.1
83345,242596,56.4
83345,59681,47.1
83912,202651,56.7
84017,234698,54.900000000000006
84929,235616,66.0
85167,336220,47.400000000000006
87747,235616,66.0
88056,234269,57.9
88998,234269,57.9
88998,207848,59.7
88998,208237,78.3
89901,207848,59.7
90021,234267,69.3
90021,235616,66.0
91277,208233,75.0
91733,234269,57.9
91733,277491,59.1
91733,234698,54.900000000000006
91926,234267,69.3
93543,289090,76.5
94252,234269,57.9
94252,336220,47.400000000000006
95610,234269,57.9
96825,336220,47.400000000000006
96825,234698,54.900000000000006
97452,336220,47.400000000000006
97452,160142,69.6
97899,255412,76.2
97899,256113,99.3
97899,254496,51.0
97899,255977,49.8
97899,254329,57.6
98954,32082,59.4
98954,234698,54.900000000000006
100303,289090,76.5
100560,234269,57.9
100560,235524,63.9
100805,289090,76.5
102049,336220,47.400000000000006
102049,336223,36.6
102702,234698,54.900000000000006
102861,234269,57.9
103315,336220,47.400000000000006
104608,234269,57.9
104862,59681,47.1
104862,336221,47.400000000000006
104862,194300,60.6
104862,234269,57.9
104973,336220,47.400000000000006
105535,234269,57.9
105631,289090,76.5
105631,160142,69.6
105631,352902,83.7
105969,202651,56.7
105969,203219,61.8
105969,65992,68.7
105969,203199,64.5
106439,235616,66.0
106439,277491,59.1
106760,336220,47.400000000000006
107010,336220,47.400000000000006
107010,95716,66.60000000000001
107250,277491,59.1
107513,289090,76.5
107756,234267,69.3
108170,235616,66.0
108339,277491,59.1
108636,234698,54.900000000000006
108892,277491,59.1
108892,289090,76.5
109083,202330,45.0
109083,207848,59.7
109083,202651,56.7
109274,234267,69.3
111333,234269,57.9
113042,234269,57.9
113042,235616,66.0
113042,289090,76.5
113042,336220,47.400000000000006
113804,235616,66.0
113899,235616,66.0
113899,289090,76.5
114086,234269,57.9
114756,234269,57.9
114756,336220,47.400000000000006
115386,289090,76.5
115409,289090,76.5
115409,69160,135.6
115409,206861,77.1
116040,237618,116.7
117660,336221,47.400000000000006
118308,234269,57.9
119017,234269,57.9
119017,289090,76.5
120002,289090,76.5
120002,336220,47.400000000000006
122301,202330,45.0
124114,289090,76.5
129809,277491,59.1
129809,336220,47.400000000000006
131653,352902,83.7
132776,234269,57.9
132866,234267,69.3
132866,289090,76.5
136778,96359,53.4
136778,207848,59.7
138919,289090,76.5
142453,207848,59.7
142679,208237,78.3
143164,234269,57.9
143293,336220,47.400000000000006
145064,234269,57.9
145064,336221,47.400000000000006
145064,194300,60.6
145064,308538,58.2
145392,234269,57.9
145526,234269,57.9
145526,235616,66.0
145526,336220,47.400000000000006
146199,234269,57.9
146623,195989,49.2
146623,194300,60.6
147115,234269,57.9
147115,235616,66.0
147115,95716,66.60000000000001
147560,234269,57.9
147560,95716,66.60000000000001
147560,234698,54.900000000000006
147560,277491,59.1
147560,289090,76.5
147560,336220,47.400000000000006
148645,234269,57.9
148907,284471,72.30000000000001
148984,235616,66.0
148984,244690,69.0
149658,234269,57.9
149658,65992,68.7
149658,226648,50.7
149764,336220,47.400000000000006
151035,236338,54.6
151035,234698,54.900000000000006
151035,336221,47.400000000000006
151035,277491,59.1
151035,128707,63.3
151085,235616,66.0
153169,234269,57.9
153565,277491,59.1
155500,207848,59.7
157237,234269,57.9
157237,235616,66.0
157933,160142,69.6
160479,234269,57.9
160479,95716,66.60000000000001
160479,128707,63.3
164792,235616,66.0
165025,234269,57.9
165025,235616,66.0
167764,107231,41.1
170920,336220,47.400000000000006
172242,208237,78.3
172423,235616,66.0
172757,234698,54.900000000000006
173094,289090,76.5
173094,336220,47.400000000000006
173594,277491,59.1
173822,207963,55.2
174795,234269,57.9
175333,234267,69.3
175453,207848,59.7
175453,234267,69.3
175773,234698,54.900000000000006
175773,158794,64.80000000000001
178411,234269,57.9
178411,235616,66.0
178411,234698,54.900000000000006
178535,234269,57.9
178535,235524,63.9
178535,336221,47.400000000000006
180724,336220,47.400000000000006
180724,235616,66.0
180724,352902,83.7
183503,95716,66.60000000000001
183506,289090,76.5
187479,277491,59.1
187851,234269,57.9
187851,235616,66.0
188132,234269,57.9
188889,234267,69.3
191327,234698,54.900000000000006
192588,289090,76.5
193261,234269,57.9
193261,233671,63.6
193974,234269,57.9
193974,235616,66.0
196825,336220,47.400000000000006
196825,289090,76.5
198797,234698,54.900000000000006
202016,234269,57.9
202016,235616,66.0
203387,235616,66.0
204501,234269,57.9
206208,234269,57.9
206208,235616,66.0
206208,289090,76.5
207688,234269,57.9
208648,235616,66.0
208953,235616,66.0
208953,289090,76.5
208953,336220,47.400000000000006
209466,289090,76.5
209470,207848,59.7
209470,234269,57.9
209470,304878,67.5
209470,234698,54.900000000000006
209470,336221,47.400000000000006
209470,336223,36.6
209989,234267,69.3
210220,234698,54.900000000000006
210297,277491,59.1
210749,208237,78.3
210857,95716,66.60000000000001
211007,336220,47.400000000000006
215247,234269,57.9
215247,336220,47.400000000000006
215247,235870,48.9
215247,235616,66.0
215247,277491,59.1
216012,235616,66.0
218894,107231,41.1
219439,289090,76.5
219439,336220,47.400000000000006
221739,289090,76.5
221807,234698,54.900000000000006
221807,235870,48.9
221843,336220,47.400000000000006
222887,207848,59.7
222887,207927,57.3
224153,277491,59.1
224153,336220,47.400000000000006
224153,336221,47.400000000000006
224153,336223,36.6
224485,226648,50.7
224485,234269,57.9
224485,214784,55.5
224485,211891,79.5
224656,234269,57.9
228741,234269,57.9
228741,336221,47.400000000000006
230403,235616,66.0
230554,336221,47.400000000000006
232858,289090,76.5
233465,234269,57.9
233465,277491,59.1
234535,234269,57.9
234535,289090,76.5
234535,234267,69.3
234535,336220,47.400000000000006
234917,336220,47.400000000000006
235316,214784,55.5
235316,211415,53.4
235316,64409,80.4
235316,235870,48.9
235408,289090,76.5
235413,277491,59.1
235413,289090,76.5
235413,352902,83.7
236671,208531,71.10000000000001
237137,234698,54.900000000000006
237137,214631,58.2
237414,234269,57.9
240908,336220,47.400000000000006
242009,234269,57.9
245323,336220,47.400000000000006
246259,277491,59.1
249797,289090,76.5
250858,235616,66.0
251429,234269,57.9
251429,235616,66.0
251429,42960,70.19999999999999
251429,336221,47.400000000000006
251429,336220,47.400000000000006
251429,330948,56.1
252627,234269,57.9
252627,289090,76.5
252627,336220,47.400000000000006
252627,84074,58.8
255334,235616,66.0
255355,277491,59.1
255425,336499,59.7
255968,336221,47.400000000000006
257557,289090,76.5
263125,352902,83.7
263175,234269,57.9
267269,234269,57.9
267269,235616,66.0
267269,289090,76.5
270557,235616,66.0
270567,234269,57.9
270580,234269,57.9
270596,234269,57.9
270611,336221,47.400000000000006
270611,234698,54.900000000000006
270612,234267,69.3
270620,235870,48.9
270622,289090,76.5
270629,235616,66.0
270632,235616,66.0
270636,87174,48.3
270637,336220,47.400000000000006
270641,235616,66.0
270643,32382,57.3
270643,277491,59.1
270645,234269,57.9
270645,235616,66.0
270646,162663,67.5
270646,157759,66.60000000000001
270646,234698,54.900000000000006
270646,336221,47.400000000000006
270647,208237,78.3
270650,8907,66.9
270650,156964,40.5
270671,42226,52.2
270671,42223,55.8
270672,289090,76.5
270674,235616,66.0
270678,336220,47.400000000000006
270682,235616,66.0
270682,336220,47.400000000000006
270691,234269,57.9
270696,235616,66.0
270702,235616,66.0
270702,234698,54.900000000000006
270703,234269,57.9
270710,183529,50.7
270710,183537,52.5
270724,211415,53.4
270729,234269,57.9
270729,235616,66.0
270737,95716,66.60000000000001
270737,336220,47.400000000000006
270737,191255,26.7
270737,264036,51.3
270737,184091,53.4
270737,84074,58.8
270737,289090,76.5
270746,234269,57.9
270748,234269,57.9
270754,235616,66.0
270767,234269,57.9
270776,234698,54.900000000000006
270782,234269,57.9
270786,234269,57.9
270786,336220,47.400000000000006
270786,352902,83.7
270803,234698,54.900000000000006
270803,235616,66.0
270812,235870,48.9
270841,235616,66.0
270852,235616,66.0
270860,234269,57.9
270866,234698,54.900000000000006
270867,336221,47.400000000000006
270872,235616,66.0
270880,235616,66.0
270883,234698,54.900000000000006
270885,234269,57.9
270890,235616,66.0
270891,234269,57.9
270891,336220,47.400000000000006
270893,336221,47.400000000000006
270905,289090,76.5
270909,234269,57.9
270911,289090,76.5
270911,235616,66.0
270917,336220,47.400000000000006
270942,324728,68.1
270943,136325,49.5
270943,315105,34.5
270959,207963,55.2
270960,336220,47.400000000000006
270962,141559,54.0
270967,289090,76.5
270990,235616,66.0
270992,234269,57.9
270992,235616,66.0
271002,336220,47.400000000000006
271013,234269,57.9
271013,336221,47.400000000000006
271023,235616,66.0
271033,167165,66.60000000000001
271037,235616,66.0
271064,234269,57.9
271064,235524,63.9
271092,234269,57.9
271103,234698,54.900000000000006
271113,107286,4.8
271114,235616,66.0
271116,59681,47.1
271116,207963,55.2
271123,234269,57.9
271133,234269,57.9
271135,289090,76.5
271155,336220,47.400000000000006
271155,289090,76.5
271179,277491,59.1
271180,277491,59.1
271180,336220,47.400000000000006
271198,234267,69.3
271198,277491,59.1
271200,234269,57.9
271200,235616,66.0
271203,87179,47.1
271203,85319,10.2
271218,8667,75.6
271237,234267,69.3
271256,234267,69.3
271256,336221,47.400000000000006
271256,336220,47.400000000000006
271273,289090,76.5
16,214784,55.5
16,158794,64.80000000000001
254,234267,69.3
254,277491,59.1
326,234267,69.3
326,277491,59.1
452,289090,76.5
1253,236338,54.6
